,category,year,win,entity
26,best_actress_comedy,1979,False,Jacqueline Bisset
27,best_actress_comedy,1979,False,Goldie Hawn
28,best_actress_comedy,1979,False,Olivia Newton-John
29,best_actress_comedy,1979,False,na
30,best_actor_comedy,1979,True,Warren Beatty
31,best_actor_comedy,1979,False,Alan Alda
32,best_actor_comedy,1979,False,Gary Busey
33,best_actor_comedy,1979,False,Chevy Chase
34,best_actor_comedy,1979,False,George C. Scott
35,best_actor_comedy,1979,False,John Travolta
36,support_actress,1979,True,Dyan Cannon
37,support_actress,1979,False,Carol Burnett
38,support_actress,1979,False,Maureen Stapleton
39,support_actress,1979,False,Meryl Streep
40,support_actress,1979,False,Mona Washbourne
41,support_actress,1979,False,na
42,support_actor,1979,True,John Hurt
43,support_actor,1979,False,Bruce Dern
44,support_actor,1979,False,Dudley Moore
45,support_actor,1979,False,Robert Morley
46,support_actor,1979,False,Christopher Walken
47,support_actor,1979,False,na
0,best_picture - drama,1978,True,The Turning Point
1,best_picture - drama,1978,False,Close Encounters of the Third Kind
2,best_picture - drama,1978,False,I Never Promised You a Rose Garden
3,best_picture - drama,1978,False,Julia
4,best_picture - drama,1978,False,Star Wars: Episode IV - A New Hope
5,best_picture - drama,1978,False,na
6,best_picture - comedy,1978,True,The Goodbye Girl
7,best_picture - comedy,1978,False,High Anxiety
8,best_picture - comedy,1978,False,"New York,  New York"
9,best_picture - comedy,1978,False,Saturday Night Fever
10,best_picture - comedy,1978,False,Annie Hall
11,best_picture - comedy,1978,False,na
12,best_actress_drama,1978,True,Jane Fonda
13,best_actress_drama,1978,False,Diane Keaton
14,best_actress_drama,1978,False,Kathleen Quinlan
15,best_actress_drama,1978,False,Gena Rowlands
16,best_actress_drama,1978,False,Anne Bancroft
17,best_actress_drama,1978,False,na
18,best_actor_drama,1978,True,Richard Burton
19,best_actor_drama,1978,False,Marcello Mastroianni
20,best_actor_drama,1978,False,Al Pacino
21,best_actor_drama,1978,False,Gregory Peck
22,best_actor_drama,1978,False,Henry Winkler
23,best_actor_drama,1978,False,na
24,best_actress_comedy,1978,True,Diane Keaton
25,best_actress_comedy,1978,False,Marsha Mason
26,best_actress_comedy,1978,False,Sally Field
27,best_actress_comedy,1978,False,Liza Minnelli
28,best_actress_comedy,1978,False,Lily Tomlin
29,best_actress_comedy,1978,False,na
30,best_actor_comedy,1978,True,Richard Dreyfuss
31,best_actor_comedy,1978,False,Woody Allen
32,best_actor_comedy,1978,False,Mel Brooks
33,best_actor_comedy,1978,False,Robert De Niro
34,best_actor_comedy,1978,False,John Travolta
35,best_actor_comedy,1978,False,na
36,support_actress,1978,True,Vanessa Redgrave
37,support_actress,1978,False,Lilia Skala
38,support_actress,1978,False,Ann-Margret
39,support_actress,1978,False,Joan Blondell
40,support_actress,1978,False,Leslie Browne
41,support_actress,1978,False,Quinn Cummings
42,support_actor,1978,True,Peter Firth
43,support_actor,1978,False,Mikhail Baryshnikov
44,support_actor,1978,False,Alec Guinness
45,support_actor,1978,False,Jason Robards Jr.
46,support_actor,1978,False,Maximilian Schell
47,support_actor,1978,False,na
0,best_picture - drama,1977,True,Rocky
1,best_picture - drama,1977,False,All The President's Men
2,best_picture - drama,1977,False,Bound for Glory
3,best_picture - drama,1977,False,Network
4,best_picture - drama,1977,False,Voyage of the Damned
5,best_picture - drama,1977,False,na
6,best_picture - comedy,1977,True,A Star Is Born
7,best_picture - comedy,1977,False,Bugsy Malone
8,best_picture - comedy,1977,False,The Pink Panther Strikes Again
9,best_picture - comedy,1977,False,The Ritz
10,best_picture - comedy,1977,False,Silent Movie
11,best_picture - comedy,1977,False,na
12,best_actress_drama,1977,True,Faye Dunaway
13,best_actress_drama,1977,False,Glenda Jackson
14,best_actress_drama,1977,False,Sarah Miles
15,best_actress_drama,1977,False,Talia Shire
16,best_actress_drama,1977,False,Liv Ullmann
17,best_actress_drama,1977,False,na
18,best_actor_drama,1977,True,Peter Finch
19,best_actor_drama,1977,False,Sylvester Stallone
20,best_actor_drama,1977,False,David Carradine
21,best_actor_drama,1977,False,Robert De Niro
22,best_actor_drama,1977,False,Dustin Hoffman
23,best_actor_drama,1977,False,na
24,best_actress_comedy,1977,True,Barbra Streisand
25,best_actress_comedy,1977,False,Jodie Foster
26,best_actress_comedy,1977,False,Barbara Harris
27,best_actress_comedy,1977,False,Barbara Harris
28,best_actress_comedy,1977,False,Goldie Hawn
29,best_actress_comedy,1977,False,Rita Moreno
30,best_actor_comedy,1977,True,Kris Kristofferson
31,best_actor_comedy,1977,False,Mel Brooks
32,best_actor_comedy,1977,False,Peter Sellers
33,best_actor_comedy,1977,False,Jack Weston
34,best_actor_comedy,1977,False,Gene Wilder
35,best_actor_comedy,1977,False,na
36,support_actress,1977,True,Katharine Ross
37,support_actress,1977,False,Lee Grant
38,support_actress,1977,False,Marthe Keller
39,support_actress,1977,False,Piper Laurie
40,support_actress,1977,False,Bernadette Peters
41,support_actress,1977,False,Shelley Winters
42,support_actor,1977,True,Laurence Olivier
43,support_actor,1977,False,Marty Feldman
44,support_actor,1977,False,Ron Howard
45,support_actor,1977,False,Jason Robards Jr.
46,support_actor,1977,False,Oskar Werner
47,support_actor,1977,False,na
0,best_picture - drama,1976,True,One Flew Over The Cuckoo's Nest
1,best_picture - drama,1976,False,Barry Lyndon
2,best_picture - drama,1976,False,Dog Day Afternoon
3,best_picture - drama,1976,False,Jaws
4,best_picture - drama,1976,False,Nashville
5,best_picture - drama,1976,False,na
6,best_picture - comedy,1976,True,The Sunshine Boys
7,best_picture - comedy,1976,False,The Return of the Pink Panther
8,best_picture - comedy,1976,False,Shampoo
9,best_picture - comedy,1976,False,Tommy
10,best_picture - comedy,1976,False,Funny Lady
11,best_picture - comedy,1976,False,na
12,best_actress_drama,1976,True,Louise Fletcher
13,best_actress_drama,1976,False,Faye Dunaway
14,best_actress_drama,1976,False,Marilyn Hassett
15,best_actress_drama,1976,False,Glenda Jackson
16,best_actress_drama,1976,False,Karen Black
17,best_actress_drama,1976,False,na
18,best_actor_drama,1976,True,Jack Nicholson
19,best_actor_drama,1976,False,Gene Hackman
20,best_actor_drama,1976,False,Al Pacino
21,best_actor_drama,1976,False,Maximilian Schell
22,best_actor_drama,1976,False,James Whitmore
23,best_actor_drama,1976,False,na
24,best_actress_comedy,1976,True,Ann-Margret
25,best_actress_comedy,1976,False,Julie Christie
26,best_actress_comedy,1976,False,Goldie Hawn
27,best_actress_comedy,1976,False,Liza Minnelli
28,best_actress_comedy,1976,False,Barbra Streisand
29,best_actress_comedy,1976,False,na
30,best_actor_comedy,1976,True,Walter Matthau
31,best_actor_comedy,1976,False,Warren Beatty
32,best_actor_comedy,1976,False,James Caan
33,best_actor_comedy,1976,False,Peter Sellers
34,best_actor_comedy,1976,False,na
35,best_actor_comedy,1976,False,na
36,support_actress,1976,True,Brenda Vaccaro
37,support_actress,1976,False,Ronee Blakley
38,support_actress,1976,False,Geraldine Chaplin
39,support_actress,1976,False,Lee Grant
40,support_actress,1976,False,Barbara Harris
41,support_actress,1976,False,Lily Tomlin
42,support_actor,1976,True,Richard Benjamin
43,support_actor,1976,False,John Cazale
44,support_actor,1976,False,Charles Durning
45,support_actor,1976,False,Henry Gibson
46,support_actor,1976,False,Burgess Meredith
47,support_actor,1976,False,na
0,best_picture - drama,1975,True,Chinatown
1,best_picture - drama,1975,False,Earthquake
2,best_picture - drama,1975,False,"Godfather Part II,  The"
3,best_picture - drama,1975,False,"Woman Under The Influence,  A"
4,best_picture - drama,1975,False,"Conversation,  The"
5,best_picture - comedy,1975,True,The Longest Yard
6,best_picture - comedy,1975,False,"Front Page,  The"
7,best_picture - comedy,1975,False,Harry & Tonto
8,best_picture - comedy,1975,False,"Little Prince,  The"
9,best_picture - comedy,1975,False,"Three Musketeers,  The"
10,best_actress_drama,1975,True,Gena Rowlands
11,best_actress_drama,1975,False,Ellen Burstyn
12,best_actress_drama,1975,False,Faye Dunaway
13,best_actress_drama,1975,False,Valerie Perrine
14,best_actress_drama,1975,False,Liv Ullmann
15,best_actor_drama,1975,True,Jack Nicholson
16,best_actor_drama,1975,False,James Caan
17,best_actor_drama,1975,False,Gene Hackman
18,best_actor_drama,1975,False,Dustin Hoffman
19,best_actor_drama,1975,False,Al Pacino
20,best_actress_comedy,1975,True,Raquel Welch
21,best_actress_comedy,1975,False,Lucille Ball
22,best_actress_comedy,1975,False,Diahann Carroll
23,best_actress_comedy,1975,False,Helen Hayes
24,best_actress_comedy,1975,False,Cloris Leachman
25,best_actor_comedy,1975,True,Art Carney
26,best_actor_comedy,1975,False,Jack Lemmon
27,best_actor_comedy,1975,False,Walter Matthau
28,best_actor_comedy,1975,False,Burt Reynolds
29,best_actor_comedy,1975,False,James Earl Jones
30,support_actress,1975,True,Karen Black
31,support_actress,1975,False,Beatrice Arthur
32,support_actress,1975,False,Jennifer Jones
33,support_actress,1975,False,Madeline Kahn
34,support_actress,1975,False,Diane Ladd
35,support_actor,1975,True,Fred Astaire
36,support_actor,1975,False,Bruce Dern
37,support_actor,1975,False,John Huston
38,support_actor,1975,False,Sam Waterston
39,support_actor,1975,False,Eddie Albert
0,best_picture - drama,1974,True,The Exorcist
1,best_picture - drama,1974,False,Cinderella Liberty
2,best_picture - drama,1974,False,The Day of the Jackal
3,best_picture - drama,1974,False,Last Tango in Paris
4,best_picture - drama,1974,False,Save the Tiger
5,best_picture - drama,1974,False,Serpico
6,best_picture - comedy,1974,True,American Graffiti
7,best_picture - comedy,1974,False,Jesus Christ Superstar
8,best_picture - comedy,1974,False,Paper Moon
9,best_picture - comedy,1974,False,Tom Sawyer
10,best_picture - comedy,1974,False,A Touch of Class
11,best_picture - comedy,1974,False,na
12,best_actress_drama,1974,True,Marsha Mason
13,best_actress_drama,1974,False,Barbra Streisand
14,best_actress_drama,1974,False,Elizabeth Taylor
15,best_actress_drama,1974,False,Joanne Woodward
16,best_actress_drama,1974,False,Ellen Burstyn
17,best_actress_drama,1974,False,na
18,best_actor_drama,1974,True,Al Pacino
19,best_actor_drama,1974,False,Robert Blake
20,best_actor_drama,1974,False,Jack Lemmon
21,best_actor_drama,1974,False,Steve McQueen
22,best_actor_drama,1974,False,Jack Nicholson
23,best_actor_drama,1974,False,na
24,best_actress_comedy,1974,True,Glenda Jackson
25,best_actress_comedy,1974,False,Liv Ullmann
26,best_actress_comedy,1974,False,Yvonne Elliman
27,best_actress_comedy,1974,False,Cloris Leachman
28,best_actress_comedy,1974,False,Tatum O'Neal
29,best_actress_comedy,1974,False,na
30,best_actor_comedy,1974,True,George Segal
31,best_actor_comedy,1974,False,Carl Anderson
32,best_actor_comedy,1974,False,Richard Dreyfuss
33,best_actor_comedy,1974,False,Ted Neeley
34,best_actor_comedy,1974,False,Ryan O'Neal
35,best_actor_comedy,1974,False,na
36,support_actress,1974,True,Linda Blair
37,support_actress,1974,False,Valentina Cortese
38,support_actress,1974,False,Madeline Kahn
39,support_actress,1974,False,Kate Reid
40,support_actress,1974,False,Sylvia Sidney
41,support_actress,1974,False,na
42,support_actor,1974,True,John Houseman
43,support_actor,1974,False,Martin Balsam
44,support_actor,1974,False,Jack Gilford
45,support_actor,1974,False,Randy Quaid
46,support_actor,1974,False,Max von Sydow
47,support_actor,1974,False,na
0,best_picture - drama,1973,True,The Godfather
1,best_picture - drama,1973,False,Deliverance
2,best_picture - drama,1973,False,Frenzy
3,best_picture - drama,1973,False,The Poseidon Adventure
4,best_picture - drama,1973,False,Sleuth
5,best_picture - drama,1973,False,na
6,best_picture - comedy,1973,True,Cabaret
7,best_picture - comedy,1973,False,Avanti!
8,best_picture - comedy,1973,False,Butterflies Are Free
9,best_picture - comedy,1973,False,1776
10,best_picture - comedy,1973,False,Travels with My Aunt
11,best_picture - comedy,1973,False,na
12,best_actress_drama,1973,True,Liv Ullmann
13,best_actress_drama,1973,False,Cicely Tyson
14,best_actress_drama,1973,False,Trish Van Devere
15,best_actress_drama,1973,False,Tuesday Weld
16,best_actress_drama,1973,False,Joanne Woodward
17,best_actress_drama,1973,False,Diana Ross
18,best_actor_drama,1973,True,Marlon Brando
19,best_actor_drama,1973,False,Laurence Olivier
20,best_actor_drama,1973,False,Michael Caine
21,best_actor_drama,1973,False,Al Pacino
22,best_actor_drama,1973,False,Jon Voight
23,best_actor_drama,1973,False,na
24,best_actress_comedy,1973,True,Liza Minnelli
25,best_actress_comedy,1973,False,Maggie Smith
26,best_actress_comedy,1973,False,Carol Burnett
27,best_actress_comedy,1973,False,Goldie Hawn
28,best_actress_comedy,1973,False,Juliet Mills
29,best_actress_comedy,1973,False,na
30,best_actor_comedy,1973,True,Jack Lemmon
31,best_actor_comedy,1973,False,Edward Albert
32,best_actor_comedy,1973,False,Charles Grodin
33,best_actor_comedy,1973,False,Walter Matthau
34,best_actor_comedy,1973,False,Peter O'Toole
35,best_actor_comedy,1973,False,na
36,support_actress,1973,True,Shelley Winters
37,support_actress,1973,False,Marisa Berenson
38,support_actress,1973,False,Jeannie Berlin
39,support_actress,1973,False,Helena Kallianiotes
40,support_actress,1973,False,Geraldine Page
41,support_actress,1973,False,na
42,support_actor,1973,True,Joel Grey
43,support_actor,1973,False,James Caan
44,support_actor,1973,False,James Coco
45,support_actor,1973,False,Alec McCowen
46,support_actor,1973,False,Clive Revill
47,support_actor,1973,False,na
0,best_picture - drama,1972,True,"French Connection,  The"
1,best_picture - drama,1972,False,"Clockwork Orange,  A"
2,best_picture - drama,1972,False,"Last Picture Show,  The"
3,best_picture - drama,1972,False,"Mary,  Queen of Scots"
4,best_picture - drama,1972,False,Summer of '42
5,best_picture - comedy,1972,True,Fiddler on the Roof
6,best_picture - comedy,1972,False,Kotch
7,best_picture - comedy,1972,False,"New Leaf,  A"
8,best_picture - comedy,1972,False,Plaza Suite
9,best_picture - comedy,1972,False,"Boy Friend,  The"
10,best_actress_drama,1972,True,Jane Fonda
11,best_actress_drama,1972,False,Glenda Jackson
12,best_actress_drama,1972,False,Vanessa Redgrave
13,best_actress_drama,1972,False,Jessica Walter
14,best_actress_drama,1972,False,Dyan Cannon
15,best_actor_drama,1972,True,Gene Hackman
16,best_actor_drama,1972,False,Peter Finch
17,best_actor_drama,1972,False,Malcolm McDowell
18,best_actor_drama,1972,False,Jack Nicholson
19,best_actor_drama,1972,False,George C. Scott
20,best_actress_comedy,1972,True,Twiggy
21,best_actress_comedy,1972,False,Elaine May
22,best_actress_comedy,1972,False,Sandy Duncan
23,best_actress_comedy,1972,False,Ruth Gordon
24,best_actress_comedy,1972,False,Angela Lansbury
25,best_actor_comedy,1972,True, Topol
26,best_actor_comedy,1972,False,Bud Cort
27,best_actor_comedy,1972,False,Dean Jones
28,best_actor_comedy,1972,False,Walter Matthau
29,best_actor_comedy,1972,False,Gene Wilder
30,support_actress,1972,True,Ann-Margret
31,support_actress,1972,False,Cloris Leachman
32,support_actress,1972,False,Diana Rigg
33,support_actress,1972,False,Maureen Stapleton
34,support_actress,1972,False,Ellen Burstyn
35,support_actor,1972,True,Ben Johnson
36,support_actor,1972,False,Tom Baker
37,support_actor,1972,False,Art Garfunkel
38,support_actor,1972,False,Paul Mann
39,support_actor,1972,False,Jan-Michael Vincent
0,best_picture - drama,1971,True,Love Story
1,best_picture - drama,1971,False,Airport
2,best_picture - drama,1971,False,Five Easy Pieces
3,best_picture - drama,1971,False,I Never Sang For My Father
4,best_picture - drama,1971,False,Patton
5,best_picture - comedy,1971,True,M*A*S*H
6,best_picture - comedy,1971,False,Diary of a Mad Housewife
7,best_picture - comedy,1971,False,Lovers and Other Strangers
8,best_picture - comedy,1971,False,Scrooge
9,best_picture - comedy,1971,False,Darling Lili
10,best_actress_drama,1971,True,Ali MacGraw
11,best_actress_drama,1971,False,Glenda Jackson
12,best_actress_drama,1971,False,Melina Mercouri
13,best_actress_drama,1971,False,Sarah Miles
14,best_actress_drama,1971,False,Faye Dunaway
15,best_actor_drama,1971,True,George C. Scott
16,best_actor_drama,1971,False,Melvyn Douglas
17,best_actor_drama,1971,False,James Earl Jones
18,best_actor_drama,1971,False,Jack Nicholson
19,best_actor_drama,1971,False,Ryan O'Neal
20,best_actress_comedy,1971,True,Carrie Snodgress
21,best_actress_comedy,1971,False,Sandy Dennis
22,best_actress_comedy,1971,False,Angela Lansbury
23,best_actress_comedy,1971,False,Barbra Streisand
24,best_actress_comedy,1971,False,Julie Andrews
25,best_actor_comedy,1971,True,Albert Finney
26,best_actor_comedy,1971,False,Donald Sutherland
27,best_actor_comedy,1971,False,Richard Benjamin
28,best_actor_comedy,1971,False,Elliott Gould
29,best_actor_comedy,1971,False,Jack Lemmon
30,support_actress,1971,True,Karen Black
31,support_actress,1971,False,Maureen Stapleton
32,support_actress,1971,False,Tina Chen
33,support_actress,1971,False,Lee Grant
34,support_actress,1971,False,Sally Kellerman
35,support_actor,1971,True,John Mills
36,support_actor,1971,False,Chief Dan George
37,support_actor,1971,False,Trevor Howard
38,support_actor,1971,False,George Kennedy
39,support_actor,1971,False,John Marley
0,best_picture - drama,1970,True,Anne of the Thousand Days
1,best_picture - drama,1970,False,Midnight Cowboy
2,best_picture - drama,1970,False,"Prime of Miss Jean Brodie,  The"
3,best_picture - drama,1970,False,"They Shoot Horses,  Don't They?"
4,best_picture - drama,1970,False,Butch Cassidy and The Sundance Kid
5,best_picture - comedy,1970,True,"Secret of Santa Vittoria,  The"
6,best_picture - comedy,1970,False,Cactus Flower
7,best_picture - comedy,1970,False,"Goodbye,  Columbus"
8,best_picture - comedy,1970,False,"Hello,  Dolly!"
9,best_picture - comedy,1970,False,Paint Your Wagon
10,best_actress_drama,1970,True,Geneviève Bujold
11,best_actress_drama,1970,False,Jane Fonda
12,best_actress_drama,1970,False,Liza Minnelli
13,best_actress_drama,1970,False,Jean Simmons
14,best_actress_drama,1970,False,Maggie Smith
15,best_actor_drama,1970,True,John Wayne
16,best_actor_drama,1970,False,Alan Arkin
17,best_actor_drama,1970,False,Richard Burton
18,best_actor_drama,1970,False,Dustin Hoffman
19,best_actor_drama,1970,False,Jon Voight
20,best_actress_comedy,1970,True,Patty Duke
21,best_actress_comedy,1970,False,Shirley MacLaine
22,best_actress_comedy,1970,False,Anna Magnani
23,best_actress_comedy,1970,False,Barbra Streisand
24,best_actress_comedy,1970,False,Ingrid Bergman
25,best_actor_comedy,1970,True,Peter O'Toole
26,best_actor_comedy,1970,False,Lee Marvin
27,best_actor_comedy,1970,False,Steve McQueen
28,best_actor_comedy,1970,False,Anthony Quinn
29,best_actor_comedy,1970,False,Dustin Hoffman
30,support_actress,1970,True,Goldie Hawn
31,support_actress,1970,False,Marianne McAndrew
32,support_actress,1970,False,Sian Phillips
33,support_actress,1970,False,Brenda Vaccaro
34,support_actress,1970,False,Susannah York
35,support_actor,1970,True,Gig Young
36,support_actor,1970,False,Jack Nicholson
37,support_actor,1970,False,Anthony Quayle
38,support_actor,1970,False,Mitch Vogel
39,support_actor,1970,False,Red Buttons
0,best_picture - drama,1969,True,The Lion in Winter
1,best_picture - drama,1969,False,Charly
2,best_picture - drama,1969,False,The Fixer
3,best_picture - drama,1969,False,The Heart Is a Lonely Hunter
4,best_picture - drama,1969,False,The Shoes of the Fisherman
5,best_picture - comedy,1969,True,Oliver!
6,best_picture - comedy,1969,False,Finian's Rainbow
7,best_picture - comedy,1969,False,The Odd Couple
8,best_picture - comedy,1969,False,"Yours,  Mine and Ours"
9,best_picture - comedy,1969,False,Funny Girl
10,best_actress_drama,1969,True,Joanne Woodward
11,best_actress_drama,1969,False,Mia Farrow
12,best_actress_drama,1969,False,Katharine Hepburn
13,best_actress_drama,1969,False,Vanessa Redgrave
14,best_actress_drama,1969,False,Beryl Reid
15,best_actor_drama,1969,True,Peter O'Toole
16,best_actor_drama,1969,False,Cliff Robertson
17,best_actor_drama,1969,False,Alan Arkin
18,best_actor_drama,1969,False,Alan Bates
19,best_actor_drama,1969,False,Tony Curtis
20,best_actress_comedy,1969,True,Barbra Streisand
21,best_actress_comedy,1969,False,Gina Lollobrigida
22,best_actress_comedy,1969,False,Julie Andrews
23,best_actress_comedy,1969,False,Lucille Ball
24,best_actress_comedy,1969,False,Petula Clark
25,best_actor_comedy,1969,True,Ron Moody
26,best_actor_comedy,1969,False,Fred Astaire
27,best_actor_comedy,1969,False,Jack Lemmon
28,best_actor_comedy,1969,False,Walter Matthau
29,best_actor_comedy,1969,False,Zero Mostel
30,support_actress,1969,True,Ruth Gordon
31,support_actress,1969,False,Abbey Lincoln
32,support_actress,1969,False,Sondra Locke
33,support_actress,1969,False,Jane Morrow
34,support_actress,1969,False,Barbara Hancock
35,support_actor,1969,True,Daniel Massey
36,support_actor,1969,False,Beau Bridges
37,support_actor,1969,False,Ossie Davis
38,support_actor,1969,False,Hugh Griffith
39,support_actor,1969,False,Martin Sheen
0,best_picture - drama,1968,True,In the Heat of the Night
1,best_picture - drama,1968,False,In Cold Blood
2,best_picture - drama,1968,False,Bonnie and Clyde
3,best_picture - drama,1968,False,Far From The Madding Crowd
4,best_picture - drama,1968,False,Guess Who's Coming To Dinner
5,best_picture - drama,1968,False,na
6,best_picture - comedy,1968,True,The Graduate
7,best_picture - comedy,1968,False,Camelot
8,best_picture - comedy,1968,False,Doctor Dolittle
9,best_picture - comedy,1968,False,The Taming of the Shrew
10,best_picture - comedy,1968,False,Thoroughly Modern Millie
11,best_picture - comedy,1968,False,na
12,best_actress_drama,1968,True,Edith Evans
13,best_actress_drama,1968,False,Faye Dunaway
14,best_actress_drama,1968,False,Audrey Hepburn
15,best_actress_drama,1968,False,Katharine Hepburn
16,best_actress_drama,1968,False,Anne Heywood
17,best_actress_drama,1968,False,na
18,best_actor_drama,1968,True,Rod Steiger
19,best_actor_drama,1968,False,Spencer Tracy
20,best_actor_drama,1968,False,Sidney Poitier
21,best_actor_drama,1968,False,Alan Bates
22,best_actor_drama,1968,False,Warren Beatty
23,best_actor_drama,1968,False,Paul Newman
24,best_actress_comedy,1968,True,Anne Bancroft
25,best_actress_comedy,1968,False,Julie Andrews
26,best_actress_comedy,1968,False,Audrey Hepburn
27,best_actress_comedy,1968,False,Shirley MacLaine
28,best_actress_comedy,1968,False,Vanessa Redgrave
29,best_actress_comedy,1968,False,na
30,best_actor_comedy,1968,True,Richard Harris
31,best_actor_comedy,1968,False,Rex Harrison
32,best_actor_comedy,1968,False,Dustin Hoffman
33,best_actor_comedy,1968,False,Ugo Tognazzi
34,best_actor_comedy,1968,False,Richard Burton
35,best_actor_comedy,1968,False,na
36,support_actress,1968,True,Carol Channing
37,support_actress,1968,False,Quentin Dean
38,support_actress,1968,False,Lillian Gish
39,support_actress,1968,False,Lee Grant
40,support_actress,1968,False,Pruenella Ransome
41,support_actress,1968,False,Beah Richards
42,support_actor,1968,True,Richard Attenborough
43,support_actor,1968,False,John Cassavetes
44,support_actor,1968,False,George Kennedy
45,support_actor,1968,False,Michael J. Pollard
46,support_actor,1968,False,Efrem Zimbalist Jr.
47,support_actor,1968,False,na
0,best_picture - drama,1967,True,A Man for All Seasons
1,best_picture - drama,1967,False,The Professionals
2,best_picture - drama,1967,False,The Sand Pebbles
3,best_picture - drama,1967,False,Who's Afraid of Virginia Woolf?
4,best_picture - drama,1967,False,Born Free
5,best_picture - comedy,1967,True,"The Russians Are Coming,  The Russians Are Coming"
6,best_picture - comedy,1967,False,A Funny Thing Happened on the Way to the Forum
7,best_picture - comedy,1967,False,Gambit
8,best_picture - comedy,1967,False,"Not With My Wife,  You Don't"
9,best_picture - comedy,1967,False,You're a Big Boy Now
10,best_actress_drama,1967,True,Anouk Aimée
11,best_actress_drama,1967,False,Ida Kaminska
12,best_actress_drama,1967,False,Virginia McKenna
13,best_actress_drama,1967,False,Elizabeth Taylor
14,best_actress_drama,1967,False,Natalie Wood
15,best_actor_drama,1967,True,Paul Scofield
16,best_actor_drama,1967,False,Richard Burton
17,best_actor_drama,1967,False,Michael Caine
18,best_actor_drama,1967,False,Steve McQueen
19,best_actor_drama,1967,False,Max von Sydow
20,best_actress_comedy,1967,True,Lynn Redgrave
21,best_actress_comedy,1967,False,Vanessa Redgrave
22,best_actress_comedy,1967,False,Jane Fonda
23,best_actress_comedy,1967,False,Elizabeth Hartman
24,best_actress_comedy,1967,False,Shirley MacLaine
25,best_actor_comedy,1967,True,Alan Arkin
26,best_actor_comedy,1967,False,Walter Matthau
27,best_actor_comedy,1967,False,Alan Bates
28,best_actor_comedy,1967,False,Michael Caine
29,best_actor_comedy,1967,False,Lionel Jeffries
30,support_actress,1967,True,Jocelyn Lagarde
31,support_actress,1967,False,Sandy Dennis
32,support_actress,1967,False,Vivien Merchant
33,support_actress,1967,False,Geraldine Page
34,support_actress,1967,False,Shelley Winters
35,support_actor,1967,True,Richard Attenborough
36,support_actor,1967,False,Mako
37,support_actor,1967,False,John Saxon
38,support_actor,1967,False,George Segal
39,support_actor,1967,False,Robert Shaw
0,best_picture - drama,1966,True,Doctor Zhivago
1,best_picture - drama,1966,False,The Collector
2,best_picture - drama,1966,False,The Flight of the Phoenix
3,best_picture - drama,1966,False,A Patch of Blue
4,best_picture - drama,1966,False,Ship of Fools
5,best_picture - comedy,1966,True,The Sound of Music
6,best_picture - comedy,1966,False,Cat Ballou
7,best_picture - comedy,1966,False,The Great Race
8,best_picture - comedy,1966,False,Those Magnificent Men in Their Flying Machines
9,best_picture - comedy,1966,False,A Thousand Clowns
10,best_actress_drama,1966,True,Samantha Eggar
11,best_actress_drama,1966,False,Julie Christie
12,best_actress_drama,1966,False,Elizabeth Hartman
13,best_actress_drama,1966,False,Simone Signoret
14,best_actress_drama,1966,False,Maggie Smith
15,best_actor_drama,1966,True,Omar Sharif
16,best_actor_drama,1966,False,Oskar Werner
17,best_actor_drama,1966,False,Rex Harrison
18,best_actor_drama,1966,False,Sidney Poitier
19,best_actor_drama,1966,False,Rod Steiger
20,best_actress_comedy,1966,True,Julie Andrews
21,best_actress_comedy,1966,False,Jane Fonda
22,best_actress_comedy,1966,False,Barbara Harris
23,best_actress_comedy,1966,False,Rita Tushingham
24,best_actress_comedy,1966,False,Natalie Wood
25,best_actor_comedy,1966,True,Lee Marvin
26,best_actor_comedy,1966,False,Jack Lemmon
27,best_actor_comedy,1966,False,Jerry Lewis
28,best_actor_comedy,1966,False,Jason Robards Jr.
29,best_actor_comedy,1966,False,Alberto Sordi
30,support_actress,1966,True,Ruth Gordon
31,support_actress,1966,False,Joyce Redman
32,support_actress,1966,False,Thelma Ritter
33,support_actress,1966,False,Peggy Wood
34,support_actress,1966,False,Joan Blondell
35,support_actor,1966,True,Oskar Werner
36,support_actor,1966,False,Red Buttons
37,support_actor,1966,False,Frank Finlay
38,support_actor,1966,False,Telly Savalas
39,support_actor,1966,False,na
0,best_picture - drama,1965,True,Becket
1,best_picture - drama,1965,False,The Chalk Garden
2,best_picture - drama,1965,False,Dear Heart
3,best_picture - drama,1965,False,The Night of the Iguana
4,best_picture - drama,1965,False,Zorba The Greek
5,best_picture - comedy,1965,True,My Fair Lady
6,best_picture - comedy,1965,False,Father Goose
7,best_picture - comedy,1965,False,Mary Poppins
8,best_picture - comedy,1965,False,The Unsinkable Molly Brown
9,best_picture - comedy,1965,False,The World of Henry Orient
10,best_actress_drama,1965,True,Anne Bancroft
11,best_actress_drama,1965,False,Ava Gardner
12,best_actress_drama,1965,False,Rita Hayworth
13,best_actress_drama,1965,False,Geraldine Page
14,best_actress_drama,1965,False,Jean Seberg
15,best_actor_drama,1965,True,Peter O'Toole
16,best_actor_drama,1965,False,Richard Burton
17,best_actor_drama,1965,False,Anthony Franciosa
18,best_actor_drama,1965,False,Fredric March
19,best_actor_drama,1965,False,Anthony Quinn
20,best_actress_comedy,1965,True,Julie Andrews
21,best_actress_comedy,1965,False,Sophia Loren
22,best_actress_comedy,1965,False,Melina Mercouri
